orbital_period,transit_epoch,transit_duration,transit_depth,planet_radius,disposition,dataset
7.7119842,2460083.976548,4.058,3176.0,10.7188,0,TOI
2.994263,2459769.981102,6.9172309,1120.6492357,11.5655979,0,TOI
22.6539607,2459183.68068,3.468,11530.0,12.2765,0,TOI
9.7728388,2459964.335411,7.4907772,2279.7003176,12.0232332,1,TOI
2.8392793,2458356.087715,1.4011791,35229.7098319,10.4761821,1,TOI
3.2553185,2459169.676986,2.061,1920.0,6.72917,1,TOI
8.3129806,2459380.743164,4.171,2680.0,10.7065,1,TOI
1.0526157,2459116.731575,1.5288415,358.5076064,1.4203085,1,TOI
42.1289893,2459120.29967,4.6130523,961.655867,2.3404732,1,TOI
3.3311975,2459224.055885,3.705,12390.0,14.877,1,TOI
1.2043785,2459225.439688,1.047,1170.0,4.985,1,TOI
8.6251769,2458476.588785,2.704,1690.0,7.55444,1,TOI
4.8714085,2458480.358848,2.643,1180.0,3.8394,1,TOI
1.6804461,2459226.279737,1.099,2020.0,5.37039,1,TOI
5.7517969,2458544.487802,3.0489623,701.5728877,6.2303216,1,TOI
1.2709769,2459332.174614,2.335,1400.0,4.10761,1,TOI
3.66275,2458489.40504,3.096,970.0,3.52758,1,TOI
7.0924883,2459329.732281,2.869,5540.0,12.2608,1,TOI
5.1858,2458486.39266,7.191,4550.0,18.5118,1,TOI
8.71546,2458595.20891,3.934,12010.0,12.1387,1,TOI
6.9444047,2460157.921115,2.7056073,5264.9280735,13.4708551,1,TOI
5.5436298,2459968.015542,3.879,5400.0,13.5659,1,TOI
4.0197555,2459227.044447,2.688,9750.0,9.57594,0,TOI
5.74984,2459084.78676,3.734,17690.0,14.4892,1,TOI
5.1750108,2459990.646884,2.0076562,13020.075325,11.4726621,0,TOI
3.36376,2458489.43839,3.418,7030.0,10.7493,1,TOI
5.4361667,2458355.241753,1.5419673,4797.1288482,1.7175409,0,TOI
12.6826724,2459262.512418,3.827,2490.0,5.24953,1,TOI
4.8984239,2459275.495126,3.752,9930.0,12.907,1,TOI
13.3368173,2459168.5071,4.384,8210.0,11.2448,0,TOI
4.31362,2458326.555387,1.709,9490.0,8.01917,0,TOI
6.1600755,2459850.541356,1.808,18930.0,17.7265,1,TOI
3.1821969,2459091.168424,3.0676639,3746.6638386,9.3708418,1,TOI
3.4972769,2459090.745961,2.0988025,17834.0824111,11.5840209,1,TOI
5.4693888,2459062.464298,1.8076781,32411.855989,11.5779216,0,TOI
1.2730965,2460205.747992,1.48,414.0,1.57925,0,TOI
5.2153618,2459092.524257,5.5895721,5205.8347338,17.7519701,0,TOI
5.0451188,2459039.751951,1.8549863,13949.1155643,18.0229867,1,TOI
4.6612025,2459089.606813,2.1408549,5135.6657253,12.7709747,1,TOI
2.1357026,2459062.34163,1.9116457,29272.618489,11.6264152,0,TOI
3.1581288,2459063.974699,2.3951941,16867.3851717,13.5726225,1,TOI
2.7567395,2459090.383107,2.3808565,9248.4759918,13.8044661,0,TOI
2.3372423,2459089.046683,1.4487311,11568.4008531,10.5103504,1,TOI
4.1567834,2458356.962228,3.9413609,4830.1859522,9.8517709,0,TOI
2.1192866,2459063.928335,1.5061152,1701.2818142,8.4965052,1,TOI
7.8369842,2459064.337666,6.8077198,14532.9486121,21.4721115,1,TOI
5.9123675,2460196.692298,4.672,416.0,3.28952,1,TOI
3.4072141,2460201.285999,3.892,315.0,2.96344,1,TOI
9.1696498,2459038.613755,4.9227951,186.1944669,2.4628421,1,TOI
18.84184,2459128.42966,3.184,5970.0,9.05304,1,TOI
3.4977868,2459576.379092,2.236,1790.0,3.47575,1,TOI
7.8686762,2460014.603848,4.0228111,10335.986166,11.8276114,1,TOI
6.00327,2459136.96686,3.947,4920.0,7.59354,1,TOI
19.4061437,2459285.441427,1.961,11150.0,8.75357,1,TOI
5.4681892,2459302.317644,1.814,4290.0,11.2463,1,TOI
19.4723016,2458360.114761,4.2893299,1766.1828394,3.6117414,1,TOI
5.8681984,2460012.073961,3.651,2639.0,18.1157,1,TOI
5.5094951,2459276.117338,2.892,7700.0,8.55825,1,TOI
1.8098811,2459448.895243,3.7636624,13033.5612701,21.9555549,0,TOI
20.362741,2458509.255951,4.5890238,1126.8782473,4.2523478,1,TOI
74.6068965,2458558.995549,4.8874071,2304.7237253,9.1295659,1,TOI
74.6065192,2458512.163146,3.6758167,2377.6887561,9.5163991,1,TOI
1.9792573,2459117.319524,1.6873516,2235.6640941,4.1930997,1,TOI
3.0766835,2459115.976073,1.2491751,18848.5607395,2.722618,0,TOI
2.7029187,2459116.620626,1.6998642,5132.6782834,3.7942392,0,TOI
9.4636148,2459128.296253,3.061,5050.0,5.45543,1,TOI
1.3866519,2458355.195919,2.3006751,14246.4665531,12.9811619,0,TOI
0.782765,2459116.012856,1.2621481,519.1912192,1.7472713,0,TOI
1.7771109,2459062.739359,1.5669528,14073.5021163,12.9084635,0,TOI
0.5153654,2459062.019708,1.0,37197.8857871,12.0910878,1,TOI
8.2754608,2459352.544159,3.755,6510.0,11.5451,0,TOI
18.8812961,2460169.793147,5.943,915.0,3.61081,1,TOI
5.84259,2459136.26698,3.747,2670.0,11.8252,0,TOI
4.3474,2459139.61885,4.684,3520.0,10.753,0,TOI
50.6939885,2459436.979806,4.068,11200.0,8.48837,1,TOI
4.08165,2459168.00914,2.691,460.0,2.38239,1,TOI
1.30613,2459169.61994,0.634,560.0,1.99844,0,TOI
7.0846492,2458410.991988,3.102328,591.5301151,2.1949984,1,TOI
1.10071,2459168.8759,0.909,680.0,4.67495,1,TOI
0.224195,2460258.868869,0.292,540.0,5.59553,0,TOI
1.82738,2459168.25205,1.491,870.0,8.96794,1,TOI
5.1660127,2459147.885503,3.01966,1263.5326305,4.1062551,1,TOI
14.3614789,2459152.817497,4.0964994,2859.7577713,5.0510341,1,TOI
7.397216,2458357.364688,1.3164962,953.5477499,1.2711131,0,TOI
12.8900899,2458335.504214,2.5413229,3520.6971104,2.9698317,1,TOI
5.5514857,2458325.908591,2.0186927,1282.3227899,2.0319062,1,TOI
15.6692322,2459148.098617,4.562853,1393.3814802,2.6868893,0,TOI
0.3711334,2458411.217326,0.4918187,2322.6218151,1.4062147,0,TOI
18.685862,2458418.91465,5.4844,1215.9529886,4.2075538,1,TOI
19.7580247,2460136.407849,3.198,483.0,3.80858,1,TOI
16.6542431,2459186.901539,7.792,10168.0,11.9082,1,TOI
8.7709021,2460203.438659,0.926,1107.0,12.5053,1,TOI
17.8832414,2459179.177363,4.3420932,6750.4878782,6.4171164,1,TOI
4.4414275,2458441.995227,1.393441,3375.8183277,3.0014777,1,TOI
8.5063687,2459174.855266,2.8291905,968.2734253,2.5051088,1,TOI
4.720489,2459177.19495,1.8316316,47110.570638,14.6186346,1,TOI
14.1993538,2459175.255066,2.5629666,1859.1571503,2.7591068,1,TOI
3.7369689,2459177.402573,1.9917422,310.4978088,2.3797323,0,TOI
19.1047019,2458452.334564,3.2516728,1906.0596245,2.9365337,0,TOI
7.8728937,2458355.73229,3.7599578,14639.4155321,15.0953,0,TOI
6.1802614,2459175.327301,4.1830206,5383.8458373,13.7037465,0,TOI
12.8643168,2459183.651187,4.7778345,6907.9754982,17.4453322,1,TOI
10.6079445,2459179.182044,12.7030565,1233.9391066,11.6613557,1,TOI
3.7684981,2459222.681031,2.727,19800.0,12.5471,0,TOI
3.759205,2459174.839411,2.9961712,892.1135724,3.1563691,1,TOI
2.6266983,2459493.9445,4.087,10650.0,18.7969,0,TOI
1.7556616,2458438.600908,1.3491032,444.0879481,1.7738475,1,TOI
3.4252563,2458354.319774,2.4617762,14223.1726719,14.3752921,0,TOI
7.1853092,2459199.511667,2.347,800.0,2.12356,1,TOI
6.5857043,2459194.286421,2.777,1420.0,13.2476,1,TOI
1.2311781,2459199.202773,2.756,3562.0,17.567,1,TOI
4.278752,2459197.576453,4.11,220.0,5.33342,1,TOI
34.7769296,2460218.772868,5.598,1383.0,12.9584,1,TOI
2.6473916,2459174.685986,2.8595222,568.2994163,2.737769,1,TOI
36.8382429,2458442.074601,4.9462843,965.1649482,3.7858994,1,TOI
5.9910569,2458354.83865,3.4644509,411.3820085,2.3197704,1,TOI
11.994832,2459193.255797,3.374,1260.0,3.11124,1,TOI
14.9315582,2459187.828181,4.729,590.0,1.58293,1,TOI
8.3272872,2459686.111638,2.517,2970.0,5.183,1,TOI
11.2347982,2459658.812257,6.217,4780.0,12.196,0,TOI
1.5411764,2459167.655279,1.535,1510.0,3.17311,1,TOI
3.4024655,2459382.603668,3.141,14990.0,15.364,1,TOI
10.7668398,2459066.14339,4.2439843,1933.6811005,10.5027085,1,TOI
6.6153188,2458359.541515,2.3345844,1341.3720224,2.2695325,1,TOI
8.3761316,2459210.732023,1.976,9060.0,9.53663,1,TOI
2.4087648,2459224.849091,1.881,590.0,2.23597,1,TOI
7.795385,2459208.384505,1.6941573,2783.9129229,1.8939264,1,TOI
1.5746828,2459175.520632,1.9286406,77503.5100766,22.9576146,1,TOI
10.655694,2459205.098381,7.8236322,2103.6578759,11.7630857,0,TOI
3.7382381,2459204.417815,2.975208,1316.4622757,4.774123,0,TOI
1.6284288,2458355.508611,2.368249,13798.6701483,12.9621642,0,TOI
2.955314,2459225.954047,3.031,6470.0,13.1598,1,TOI
5.3262922,2459203.653227,2.2585228,1501.6874101,2.6350944,1,TOI
3.1413825,2459202.042637,4.4361226,5433.0348726,13.070864,0,TOI
1.6751568,2459203.395868,2.2718194,17781.0520005,13.2366563,0,TOI
13.5853506,2459212.614454,4.703902,3149.5795009,15.2559264,1,TOI
2.8972041,2459222.132135,1.958,640.0,4.096,1,TOI
17.3051476,2458444.78902,3.4976316,657.1128437,2.7663379,1,TOI
1.6951056,2459226.246477,3.238,370.0,3.11352,1,TOI
4.9377227,2458357.305138,2.1294254,844.8199092,2.8269897,0,TOI
2.3933087,2459226.885867,5.507,150.0,2.03235,1,TOI
2.5577037,2459225.861283,2.577,530.0,3.9587,1,TOI
6.3951381,2459215.084143,4.047,510.0,2.10043,1,TOI
5.9016526,2459227.261848,2.417,2450.0,13.6737,1,TOI
6.8979432,2459976.018757,3.401,550.0,2.18563,1,TOI
6.9551801,2459226.575449,2.062,770.0,2.29124,1,TOI
2.0944084,2459225.974236,4.133,320.0,1.39836,1,TOI
2.0988541,2459223.890954,4.365,350.0,1.66554,1,TOI
4.6410823,2459225.084837,2.849,660.0,2.86438,1,TOI
7.1858029,2459527.431854,4.2542613,11192.4995247,13.1612,0,TOI
23.3418536,2459174.013303,6.4129373,6473.602151,9.7267129,0,TOI
49.2445599,2459074.030906,6.5807145,15606.4614867,10.3670919,0,TOI
8.011385,2459381.86834,5.197,7890.0,11.7844,1,TOI
2.3018922,2459989.812252,3.706,1260.0,12.146,1,TOI
11.7248927,2459331.4467,5.928,8540.0,8.72604,1,TOI
3.5104148,2458355.622789,2.0,308.8285985,1.328654,1,TOI
8.1484094,2460158.3149,3.168587,13497.6071224,10.1405034,1,TOI
16.7224532,2459311.204445,4.223,11640.0,9.46753,1,TOI
6.6857865,2459682.185785,2.896,6690.0,9.65352,1,TOI
16.4452725,2458576.764481,3.038,11810.0,9.85518,1,TOI
94.0997954,2459475.467243,4.8738442,20525.1201107,14.5890881,0,TOI
2.9103781,2459226.24224,3.606,1480.0,12.2597,1,TOI
0.985586,2459202.613025,1.5285482,1343.3387762,5.2012051,1,TOI
12.7187255,2458480.943804,3.1582562,1144.1789073,2.5924633,1,TOI
1.4118418,2459199.006353,2.702,520.0,8.14924,1,TOI
7.5427509,2459233.347042,6.4481914,3098.3066655,10.8099759,0,TOI
7.9940367,2458522.513973,4.271047,404.6194381,2.5576021,0,TOI
2.3114203,2459228.794258,2.7479753,14975.1986739,13.1879107,0,TOI
8.5234958,2459985.304174,2.444,18942.0,12.0756,0,TOI
1.4468993,2459985.331564,0.779,549.0,4.98711,0,TOI
2.8126485,2459090.083321,2.8737522,13994.0625365,12.0658006,0,TOI
5.436841,2459244.80572,2.335,2660.0,7.79881,1,TOI
2.3701119,2459230.693395,1.8215643,2049.0263458,3.0793796,1,TOI
8.3848067,2459232.131956,4.5181283,11925.6417552,11.5945537,1,TOI
9.8302309,2459238.558507,4.0164674,5116.722044,27.5606205,1,TOI
17.7859152,2459233.127609,4.2520718,6535.8664276,12.0078948,1,TOI
4.2002507,2459060.081876,2.627,25670.0,14.9915,1,TOI
24.7373412,2458399.928643,2.069051,6560.492087,1.8439453,0,TOI
3.7779418,2459141.100488,1.4759325,3469.450739,1.5659937,0,TOI
3.5511203,2458348.918997,2.634,19660.0,13.8379,1,TOI
2.7754004,2459852.046181,3.142,8510.0,15.2778,1,TOI
4.0483695,2459770.738717,2.896,12060.0,13.766,1,TOI
5.0182311,2459828.802298,2.301,16210.0,13.248,1,TOI
3.7257237,2459501.939674,2.38162,8787.4795537,11.5792771,1,TOI
3.9704457,2459966.257472,3.7793044,3689.4781363,11.7222736,1,TOI
4.2102425,2459609.378383,2.9567547,9271.0628122,8.4263554,1,TOI
5.9839451,2459390.75286,5.3886513,3826.4375501,10.7016592,0,TOI
3.4843271,2459251.583946,3.522,10320.0,15.9782,1,TOI
13.1147744,2459174.659675,4.318,3890.0,9.79059,1,TOI
18.3877081,2459121.270086,6.405153,1191.0283192,6.3790962,0,TOI
2.9887654,2459500.741002,2.9847247,15493.9490407,14.0699828,0,TOI
3.5985851,2459247.433122,4.015,6710.0,11.8109,1,TOI
4.5815438,2459080.877819,3.367,19550.0,15.1889,1,TOI
4.4817684,2459760.398697,2.186,21180.0,19.0204,1,TOI
3.1711207,2459603.650328,3.6276575,8504.6805867,13.924729,1,TOI
3.8229149,2459544.238408,3.171,11780.0,13.5313,1,TOI
3.7494409,2459252.521548,2.452,4860.0,13.2544,1,TOI
3.4580018,2459911.4801,2.6231719,10218.255838,14.7324849,1,TOI
3.7146478,2459600.117319,3.835,12620.0,15.2308,0,TOI
3.397862,2458839.453257,4.502,9960.0,18.3834,0,TOI
3.5838508,2459192.543648,3.085,12480.0,12.4141,1,TOI
3.0183134,2459772.286216,2.78,8960.0,9.10865,1,TOI
4.52074,2459735.896093,4.175,8520.0,13.7321,0,TOI
4.6965638,2459245.2948,3.056,12380.0,16.2589,1,TOI
9.5835608,2459242.410211,2.405,1150.0,12.6233,1,TOI
5.4566563,2459244.752232,3.783,4160.0,10.9408,0,TOI
3.587158,2459962.850922,1.23,3120.0,10.0104,1,TOI
61.6277,2459973.640012,6.401,8878.0,11.7392,0,TOI
2.4238226,2458386.578118,2.2484015,16167.1783697,12.2562719,0,TOI
0.7460577,2459226.458235,1.754,240.0,1.77725,1,TOI
1.4711386,2459226.380017,1.677,839.0,6.70217,1,TOI
2.682814,2459227.018066,0.987,1080.0,23.5198,1,TOI
3.6039259,2459221.281298,3.737,940.0,9.20389,1,TOI
4.1554362,2459219.625683,6.088,1020.0,11.1924,1,TOI
13.4758478,2458392.294018,2.0643913,708.9461601,1.9840882,0,TOI
5.3376282,2459216.749879,2.143,2060.0,16.1323,1,TOI
6.0210332,2459246.20878,2.211,7500.0,18.8835,1,TOI
1.3326579,2459255.821724,1.5960595,37285.6090775,11.5968325,1,TOI
4.9088819,2460720.074783,5.5607357,5548.8279627,15.9619759,0,TOI
1.4509175,2459330.683649,1.123,7270.0,20.5418,1,TOI
4.724665,2459965.829329,4.3082924,6163.2889314,12.5337443,1,TOI
3.3639254,2458383.915624,3.3430495,422.0610761,3.0449863,0,TOI
13.0393586,2458389.727185,4.9218325,625.5995687,3.3482223,0,TOI
13.3572104,2459379.018087,4.947,29950.0,19.2978,1,TOI
15.2010859,2460155.218217,8.2467072,35221.1348039,21.1122163,1,TOI
2.2687617,2460156.176169,2.834542,13217.8124266,12.4983488,1,TOI
1.8531628,2460154.915572,2.019,34220.0,13.5946,1,TOI
6.3187442,2459387.59425,3.504,28370.0,16.8683,1,TOI
8.2500143,2459382.783301,3.317,2250.0,11.8684,1,TOI
12.4724734,2459331.034865,3.649,23020.0,12.11,1,TOI
11.1452784,2459136.576258,1.3947705,566.2736451,2.0671456,0,TOI
10.3558635,2459370.156605,3.548,18740.0,17.6401,1,TOI
2.4125012,2459387.772477,1.209,10860.0,13.7942,1,TOI
1.2207037,2459199.804071,2.186,25580.0,17.4662,1,TOI
3.0235362,2459384.356179,2.189,26980.0,13.178,1,TOI
3.4562767,2459963.894598,2.3613816,20448.8800177,10.5605032,1,TOI
1.0649771,2459086.276449,1.425,14670.0,12.4794,1,TOI
0.8715953,2459387.884973,1.271,6610.0,10.5535,1,TOI
11.4856846,2460134.412089,4.6321783,11370.1513147,16.3774861,1,TOI
0.5568095,2459116.147851,0.9712066,45140.5350425,9.6870229,0,TOI
9.7130596,2460070.810197,1.661,3540.0,12.3196,1,TOI
6.6314357,2459065.405366,2.5431694,10550.9077716,13.188691,1,TOI
18.1960491,2459229.361575,4.8596477,2203.3245309,8.8304863,1,TOI
7.4547813,2459287.993926,7.1681685,2508.5862836,14.5247965,1,TOI
3.1054901,2459280.998023,4.8079092,6155.7750978,15.7521647,1,TOI
15.3281169,2458584.385994,4.1138054,30096.5339932,16.4071897,1,TOI
2.21674,2459168.12645,3.604,4580.0,18.2508,0,TOI
0.9112206,2459307.40102,2.003082,71047.5639651,7.3931803,1,TOI
4.880964,2459283.404103,1.6120362,3385.5526856,9.7354897,0,TOI
3.0652926,2459304.823271,2.606,11240.0,13.3524,0,TOI
9.1720535,2459562.250418,7.169,580.0,9.02881,0,TOI
1.4436706,2460014.422616,2.134,43370.0,20.6713,1,TOI
0.5136096,2460155.040725,0.7873882,3098.8049112,7.4237633,1,TOI
4.773751,2460157.433427,1.7107074,11156.3496198,14.861327,1,TOI
3.375591,2458377.753706,3.489,11630.0,13.2361,1,TOI
5.9242661,2459169.574874,2.8894449,11796.3303624,9.3440442,0,TOI
2.229735,2459964.818691,2.044445,6708.4441146,12.7809294,1,TOI
2.967599,2459168.071986,1.688,10410.0,8.00413,1,TOI
4.7277153,2459132.354491,2.5,4000.0,6.45464,1,TOI
7.7898378,2458392.685508,3.095,11390.0,9.36784,1,TOI
2.7985528,2459164.312459,2.459,12220.0,12.3741,1,TOI
8.8759249,2460135.330861,3.8366417,25757.0688203,16.5775949,1,TOI
1.2558789,2459140.202044,1.795,22260.0,14.1053,1,TOI
10.7510107,2458382.33384,2.943424,638.0928566,2.3581827,0,TOI
6.19132,2458392.104974,3.4164,345.240264,1.759371,0,TOI
5.0183771,2459190.295578,3.218,2500.0,10.7644,1,TOI
3.6257584,2459168.639577,2.814,10450.0,12.2058,1,TOI
3.790687,2458401.914156,2.958,15240.0,12.9604,1,TOI
2.8456505,2460009.765012,2.556,2681.0,6.4972,1,TOI
1.1159326,2459279.678391,1.013,840.0,6.17322,1,TOI
6.203496,2459985.604157,5.715,810.0,9.93735,0,TOI
5.7525797,2458382.20793,5.4071598,5284.9525713,12.7442838,0,TOI
12.9281223,2459994.198115,3.9850989,4105.1705253,9.974436,1,TOI
1.9126596,2460011.626285,2.178,372.0,2.2474,1,TOI
3.4082154,2459168.078836,3.901,10060.0,16.7879,1,TOI
6.4967452,2458429.573362,1.8,4930.0,19.5904,1,TOI
3.4523955,2459221.389847,1.624,13260.0,10.2673,1,TOI
3.8539027,2459169.162947,2.906,14520.0,11.8808,1,TOI
5.066175,2458385.127279,6.2992409,1350.0,7.69012,1,TOI
3.1292868,2459164.002226,1.545,7430.0,12.0419,1,TOI
2.5981987,2459139.377363,1.412,14260.0,11.5397,1,TOI
1.5292851,2459197.662315,1.167,2800.0,12.6875,1,TOI
2.4756487,2459195.18388,2.461,4370.0,5.25914,1,TOI
3.4711465,2459197.748783,1.606,10070.0,11.1759,1,TOI
3.5746058,2459169.865852,1.153,6040.0,11.6965,1,TOI
4.0944492,2459164.974049,4.233,5890.0,12.8011,1,TOI
2.1415519,2459165.769957,2.989,1060.0,4.72287,1,TOI
3.4180406,2459164.871015,2.242,5200.0,6.58171,1,TOI
3.6977167,2458381.845549,0.9308263,4755.6707294,2.942044,0,TOI
3.8821916,2459167.794838,3.126,2670.0,5.57096,1,TOI
3.6506781,2459163.769215,2.79,20370.0,12.1655,1,TOI
1.3225635,2459167.861473,1.683,13750.0,11.5804,1,TOI
6.409365,2459199.897242,1.707,11300.0,12.1252,1,TOI
4.3169755,2459199.867115,4.523,4670.0,10.9284,1,TOI
5.8259928,2459198.336939,2.442,12800.0,14.0157,1,TOI
5.6605693,2459198.961454,1.6631704,3856.1060852,2.4070872,0,TOI
11.3795653,2458389.679336,2.2350305,3147.0461739,2.2539464,0,TOI
3.3601377,2458383.733214,1.413245,972.9589363,1.1843718,0,TOI
4.6636858,2459196.570296,2.604,11110.0,12.5117,1,TOI
2.169466,2459166.358806,1.653,1780.0,5.81205,1,TOI
1.9422802,2459196.429516,2.768,8140.0,15.1178,1,TOI
6.1735306,2459193.235438,3.163,12950.0,11.2676,1,TOI
3.6364993,2459225.757456,3.509,16700.0,16.4306,1,TOI
18.010652,2459165.598824,4.952,4580.0,12.5654,1,TOI
1.8851834,2458461.885377,1.428,5450.0,17.0369,1,TOI
4.007232,2459194.067914,4.78,10360.0,18.1614,0,TOI
2.3540163,2459197.356321,2.416,10020.0,15.1575,1,TOI
10.7448417,2459196.318036,3.298,38070.0,11.9772,1,TOI
5.7604868,2459190.700563,3.08,14580.0,14.0917,1,TOI
2.4993895,2459168.948798,2.99,10610.0,12.9239,0,TOI
4.9640641,2459515.126171,4.908,4910.0,13.6926,1,TOI
7.5420435,2459194.254825,3.854,7720.0,9.55159,1,TOI
2.7625084,2459196.564554,2.037,16160.0,10.8143,1,TOI
3.3759446,2459197.636818,3.538,1270.0,6.03548,0,TOI
3.3098458,2459140.875701,2.2676536,19158.8321817,12.4316228,0,TOI
2.1473577,2459199.697082,2.706,2300.0,10.0889,1,TOI
4.162733,2459222.321706,3.319,12870.0,11.1057,1,TOI
0.708548,2459199.496171,0.845,800.0,4.66694,1,TOI
3.3843865,2459165.376298,3.845,10730.0,16.224,1,TOI
1.4875055,2459227.337401,1.874,44400.0,18.3083,1,TOI
3.9471513,2459221.101893,1.993,16080.0,18.7538,1,TOI
0.6711626,2459227.430602,1.168,2330.0,12.243,1,TOI
1.7246234,2459227.292219,1.979,11820.0,15.5191,1,TOI
4.0350169,2459211.895505,2.108,25420.0,12.5268,1,TOI
2.5082498,2459212.952234,1.393,16210.0,20.6073,1,TOI
0.9953936,2459227.225976,2.238,280.0,1.35321,1,TOI
3.7170532,2459222.295382,3.751,7220.0,15.999,1,TOI
4.5879078,2459219.30652,3.464,2040.0,5.59491,1,TOI
1.9663653,2459226.43746,1.637,29670.0,13.2267,1,TOI
3.3328544,2459549.813277,6.488,2300.0,13.2674,1,TOI
3.1474843,2459965.536406,0.913,5640.0,12.7493,1,TOI
2.9884191,2459210.246781,3.575,12890.0,16.3009,1,TOI
4.9208778,2459209.392384,3.888,5680.0,12.4437,1,TOI
4.7838171,2459205.662435,2.035,10210.0,11.571,1,TOI
6.9724832,2459225.835075,5.156,4110.0,18.9679,1,TOI
7.4710819,2459219.086064,2.511,24880.0,12.8097,1,TOI
4.9197461,2459248.958026,3.023,10380.0,12.6447,1,TOI
1.6281719,2459224.244649,2.128,12020.0,15.3377,1,TOI
3.3187528,2459225.436514,1.96,6490.0,9.77184,1,TOI
3.4813976,2459221.43807,2.694,21800.0,20.9129,1,TOI
4.5302876,2459222.921639,2.713,22840.0,12.3919,1,TOI
6.1214801,2459219.398202,3.861,17560.0,17.6327,1,TOI
2.276734,2459224.72084,1.832,3620.0,10.8605,1,TOI
1.0191022,2459226.689311,1.228,2230.0,7.10309,1,TOI
0.934057,2459227.247759,1.318,620.0,13.4544,1,TOI
1.5080197,2459225.646634,1.032,1790.0,3.01287,0,TOI
3.9934418,2458385.036312,1.9693065,5801.8957159,4.2556645,0,TOI
4.5697688,2459541.3175,3.369,9780.0,17.1535,1,TOI
4.4430866,2459192.072276,1.787,8800.0,21.1475,1,TOI
3.4590552,2459224.383812,3.001,8820.0,17.1001,1,TOI
1.9297769,2459225.1723,1.701,4540.0,7.58229,1,TOI
4.4445101,2459198.536737,2.737,16730.0,14.6892,1,TOI
0.299039,2458381.910527,0.7218103,5780.6664824,2.5153001,1,TOI
4.9062135,2459217.923867,1.671,7400.0,17.7815,1,TOI
2.7636665,2459226.428052,1.279,6370.0,5.94208,1,TOI
2.3044132,2459547.674708,3.102,20290.0,22.8234,1,TOI
3.7576217,2459219.995187,4.483,7680.0,16.0563,1,TOI
4.3217658,2460042.218733,5.515,2640.0,12.7289,1,TOI
4.0646554,2459251.646067,2.813,7700.0,8.30577,1,TOI
11.4707838,2459168.429762,3.698,1575.0,1.86599,1,TOI
2.3341583,2459547.210084,3.553,10070.0,20.0937,1,TOI
3.7482756,2458515.618118,4.989,5010.0,14.0065,1,TOI
7.1185659,2459213.998862,1.734,3920.0,12.5411,1,TOI
0.3559702,2459227.071677,0.523,2320.0,6.23347,1,TOI
4.7654865,2459222.329758,4.43,6120.0,14.441,1,TOI
3.6337247,2459225.009211,1.763,15330.0,11.4562,1,TOI
4.808498,2459189.97794,1.405,11010.0,15.0839,0,TOI
4.2380604,2459225.127962,3.385,13070.0,13.0206,1,TOI
3.994474,2459221.167853,4.436,14090.0,18.9963,1,TOI
1.4367914,2459227.328418,2.178,23180.0,16.9266,1,TOI
10.1843061,2458383.488609,1.7293131,839.9896915,2.4497061,1,TOI
7.7538288,2459218.177975,3.454,6560.0,9.7807,1,TOI
5.4139736,2459221.426139,2.952,8400.0,15.5249,1,TOI
3.5266608,2459195.405441,2.105,1320.0,5.79479,1,TOI
1.962292,2459227.308665,2.935,20910.0,17.4523,0,TOI
4.8033954,2459991.190122,0.9062451,867.1363349,4.4901713,1,TOI
11.4045112,2459298.619279,3.947,760.0,4.0961,1,TOI
3.9919157,2460009.04565,2.938,535.0,2.45988,1,TOI
9.4453763,2460000.058846,2.659,863.0,1.77547,1,TOI
3.1660849,2459989.98865,2.6922287,5175.0320686,10.333405,1,TOI
5.5765364,2458381.883169,2.3140477,642.4206976,4.5613031,1,TOI
8.4035706,2460024.286607,3.906,490.0,2.0563,1,TOI
4.5654898,2459965.212727,2.3029332,8572.2024128,14.6507235,1,TOI
5.479335,2459964.94392,4.7009896,9196.3437964,15.1849562,1,TOI
3.4044402,2459220.937894,1.895,7190.0,15.4118,1,TOI
6.2804387,2459247.298936,3.263,10240.0,9.96788,1,TOI
4.0397189,2459245.632019,3.655,15110.0,14.2282,0,TOI
56.0045056,2460129.286313,10.4337079,767.9192527,4.6074444,0,TOI
84.2607645,2458355.648726,10.925059,440.1660616,3.4359102,0,TOI
22.8909855,2460176.09556,2.465657,253.4100012,2.5594629,0,TOI
13.3454771,2459970.526577,3.135485,24630.385709,12.027246,1,TOI
0.2856701,2459251.944079,0.297,1990.0,13.6948,1,TOI
2.8798613,2459248.445126,4.111,4820.0,11.5292,1,TOI
2.2087864,2459963.59828,4.045,4710.0,13.7924,1,TOI
5.9492615,2459245.075624,4.304,7490.0,11.6197,1,TOI
5.3393042,2459572.199906,2.965,2610.0,7.70059,1,TOI
17.6174652,2460165.693367,3.615,722.0,2.01411,1,TOI
2.6926692,2459251.16632,3.101,4150.0,13.9087,1,TOI
2.6889686,2459251.837973,2.677,10930.0,13.0858,1,TOI
1.8947564,2459964.103479,2.1094288,4246.8573903,6.7240044,1,TOI
4.6391531,2459245.466695,3.239,14100.0,13.8244,1,TOI
3.2379325,2459251.668032,3.112,8340.0,11.1634,1,TOI
1.532427,2459212.235792,2.351,29020.0,19.4762,1,TOI
2.1663502,2459964.500359,4.258,5930.0,14.4558,1,TOI
3.5514016,2459225.449603,2.207,8480.0,11.8731,0,TOI
1.8882882,2459224.597973,2.714,18080.0,17.6221,1,TOI
